motion_id,topic,source,confidence,classified_at
bitspilanipd.calicotab.com:bppd2023:16497,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bppd2024.calicotab.com:bppd2024:41569,,,,2026-09-26T13:52:04.780788+00:00
bppd2024.calicotab.com:bppd2024:41570,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bppd2024.calicotab.com:bppd2024:41571,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bppd2024.calicotab.com:bppd2024:41572,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bppd2024.calicotab.com:bppd2024:41573,,,,2026-09-26T13:52:04.780788+00:00
bppd2025.calicotab.com:bppd2025:53885,,,,2026-09-26T13:52:04.780788+00:00
bppd2025.calicotab.com:bppd2025:53929,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bppd2025.calicotab.com:bppd2025:53962,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bppd2025.calicotab.com:bppd2025:54077,,,,2026-09-26T13:52:04.780788+00:00
bppd2025.calicotab.com:bppd2025:54139,,,,2026-09-26T13:52:04.780788+00:00
bitsp.calicotab.com:bppd2026:76263,,,,2026-09-26T13:52:04.780788+00:00
bitsp.calicotab.com:bppd2026:76336,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bitsp.calicotab.com:bppd2026:76359,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bitsp.calicotab.com:bppd2026:76375,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bitsp.calicotab.com:bppd2026:76480,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bracu.calicotab.com:open2024:39521,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bracu.calicotab.com:open2024:39522,,,,2026-09-26T13:52:04.780788+00:00
bracu.calicotab.com:open2024:39523,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bracu.calicotab.com:open2024:39525,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
edudriftbackup.calicotab.com:abp2022:31167,,,,2026-09-26T13:52:04.780788+00:00
edudriftbackup.calicotab.com:abp2022:31164,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
edudriftbackup.calicotab.com:abp2022:31168,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
edudriftbackup.calicotab.com:abp2022:31169,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
edudriftbackup.calicotab.com:abp2022:31165,,,,2026-09-26T13:52:04.780788+00:00
edudriftbackup.calicotab.com:abp2022:31166,,,,2026-09-26T13:52:04.780788+00:00
sserigadebating.calicotab.com:balticopen2023:27005,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
sserigadebating.calicotab.com:balticopen2023:27006,,,,2026-09-26T13:52:04.780788+00:00
sserigadebating.calicotab.com:balticopen2023:27007,,,,2026-09-26T13:52:04.780788+00:00
sserigadebating.calicotab.com:balticopen2023:27008,,,,2026-09-26T13:52:04.780788+00:00
balticiv24.calicotab.com:balticiv24:42628,,,,2026-09-26T13:52:04.780788+00:00
balticiv24.calicotab.com:balticiv24:42629,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv24.calicotab.com:balticiv24:42630,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv24.calicotab.com:balticiv24:42631,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv24.calicotab.com:balticiv24:42632,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv25.calicotab.com:balticiv25:55471,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv25.calicotab.com:balticiv25:55499,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv25.calicotab.com:balticiv25:55525,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv25.calicotab.com:balticiv25:55542,,,,2026-09-26T13:52:04.780788+00:00
balticiv25.calicotab.com:balticiv25:55619,,,,2026-09-26T13:52:04.780788+00:00
balticiv.calicotab.com:BIV:78666,,,,2026-09-26T13:52:04.780788+00:00
balticiv.calicotab.com:BIV:78689,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv.calicotab.com:BIV:78702,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv.calicotab.com:BIV:78717,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
balticiv.calicotab.com:BIV:78800,,,,2026-09-26T13:52:04.780788+00:00
naudc2023.calicotab.com:naudc2023:28405,,,,2026-09-26T13:52:04.780788+00:00
naudc2023.calicotab.com:naudc2023:28406,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naudc2023.calicotab.com:naudc2023:28407,,,,2026-09-26T13:52:04.780788+00:00
naudc2023.calicotab.com:naudc2023:28408,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naudc2023.calicotab.com:naudc2023:28409,,,,2026-09-26T13:52:04.780788+00:00
naudc2023.calicotab.com:naudc2023:28410,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
opencommunication.calicotab.com:belgradeopen2023:21060,,,,2026-09-26T13:52:04.780788+00:00
opencommunication.calicotab.com:belgradeopen2023:21059,,,,2026-09-26T13:52:04.780788+00:00
opencommunication.calicotab.com:belgradeopen2023:21058,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
opencommunication.calicotab.com:belgradeopen2023:21057,,,,2026-09-26T13:52:04.780788+00:00
opencommunication.calicotab.com:belgradeopen2023:21056,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
open-communication-2024.calicotab.com:belgradeopen2024:39480,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
open-communication-2024.calicotab.com:belgradeopen2024:39481,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
open-communication-2024.calicotab.com:belgradeopen2024:39482,,,,2026-09-26T13:52:04.780788+00:00
open-communication-2024.calicotab.com:belgradeopen2024:39483,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
open-communication-2024.calicotab.com:belgradeopen2024:39484,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
open-communication-2026.calicotab.com:bgopen2026:79688,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
open-communication-2026.calicotab.com:bgopen2026:79711,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
open-communication-2026.calicotab.com:bgopen2026:79737,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
open-communication-2026.calicotab.com:bgopen2026:79755,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
open-communication-2026.calicotab.com:bgopen2026:79896,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
berkeleyiv2024.calicotab.com:berkeleyiv24:40504,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
berkeleyiv2024.calicotab.com:berkeleyiv24:40505,,,,2026-09-26T13:52:04.780788+00:00
berkeleyiv2024.calicotab.com:berkeleyiv24:40506,,,,2026-09-26T13:52:04.780788+00:00
berkeleyiv2024.calicotab.com:berkeleyiv24:40507,Religion,model,0.381,2026-09-26T13:52:04.780788+00:00
berkeleyiv2024.calicotab.com:berkeleyiv24:40508,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
berkeleyiv25.calicotab.com:UCBIV25:51393,,,,2026-09-26T13:52:04.780788+00:00
berkeleyiv25.calicotab.com:UCBIV25:51420,,,,2026-09-26T13:52:04.780788+00:00
berkeleyiv25.calicotab.com:UCBIV25:51427,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
berkeleyiv25.calicotab.com:UCBIV25:51443,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
berkeleyiv25.calicotab.com:UCBIV25:51553,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
berkeleyiv2026.calicotab.com:berkeleyiv26:76403,,,,2026-09-26T13:52:04.780788+00:00
berkeleyiv2026.calicotab.com:berkeleyiv26:76414,,,,2026-09-26T13:52:04.780788+00:00
berkeleyiv2026.calicotab.com:berkeleyiv26:76423,,,,2026-09-26T13:52:04.780788+00:00
berkeleyiv2026.calicotab.com:berkeleyiv26:76429,,,,2026-09-26T13:52:04.780788+00:00
berkeleyiv2026.calicotab.com:berkeleyiv26:76569,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bigboi.calicotab.com:bigboi1:16028,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bigboi.calicotab.com:bigboi1:16029,,,,2026-09-26T13:52:04.780788+00:00
bigboi.calicotab.com:bigboi1:16030,,,,2026-09-26T13:52:04.780788+00:00
bigboi.calicotab.com:bigboi1:16031,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bigboi.calicotab.com:bigboi1:16032,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
birminghamproam26.calicotab.com:BirminghamProAm26:70713,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
birminghamproam26.calicotab.com:BirminghamProAm26:70870,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
birminghamproam26.calicotab.com:BirminghamProAm26:70868,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
birminghamproam26.calicotab.com:BirminghamProAm26:70714,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
birminghamproam26.calicotab.com:BirminghamProAm26:70871,,,,2026-09-26T13:52:04.780788+00:00
eudc2023.calicotab.com:_:32550,,,,2026-09-26T13:52:04.780788+00:00
eudc2023.calicotab.com:_:32551,,,,2026-09-26T13:52:04.780788+00:00
eudc2023.calicotab.com:_:32552,,,,2026-09-26T13:52:04.780788+00:00
eudc2023.calicotab.com:_:32553,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eudc2023.calicotab.com:_:32554,,,,2026-09-26T13:52:04.780788+00:00
eudc2023.calicotab.com:_:32555,,,,2026-09-26T13:52:04.780788+00:00
eudc2023.calicotab.com:_:32556,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eudc2023.calicotab.com:_:32557,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eudc2023.calicotab.com:_:32558,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
aberdebates23.calicotab.com:bogwall23:34932,,,,2026-09-26T13:52:04.780788+00:00
aberdebates23.calicotab.com:bogwall23:34933,,,,2026-09-26T13:52:04.780788+00:00
aberdebates23.calicotab.com:bogwall23:34934,,,,2026-09-26T13:52:04.780788+00:00
aberdebates23.calicotab.com:bogwall23:34935,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bogwall24.calicotab.com:bogwall24:47628,,,,2026-09-26T13:52:04.780788+00:00
bogwall24.calicotab.com:bogwall24:47622,,,,2026-09-26T13:52:04.780788+00:00
bogwall24.calicotab.com:bogwall24:47623,,,,2026-09-26T13:52:04.780788+00:00
bogwall24.calicotab.com:bogwall24:47624,,,,2026-09-26T13:52:04.780788+00:00
bogwall2025.calicotab.com:Bogwall2025:65898,,,,2026-09-26T13:52:04.780788+00:00
bogwall2025.calicotab.com:Bogwall2025:65899,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bogwall2025.calicotab.com:Bogwall2025:65900,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bogwall2025.calicotab.com:Bogwall2025:65901,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
borneodebate.calicotab.com:bbpdc2026:79561,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
borneodebate.calicotab.com:bbpdc2026:79562,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
borneodebate.calicotab.com:bbpdc2026:79563,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
borneodebate.calicotab.com:bbpdc2026:79564,,,,2026-09-26T13:52:04.780788+00:00
brazilopen2025.calicotab.com:brazilopen2025:57302,,,,2026-09-26T13:52:04.780788+00:00
brazilopen2025.calicotab.com:brazilopen2025:57319,,,,2026-09-26T13:52:04.780788+00:00
brazilopen2025.calicotab.com:brazilopen2025:57333,,,,2026-09-26T13:52:04.780788+00:00
brazilopen2025.calicotab.com:brazilopen2025:57348,,,,2026-09-26T13:52:04.780788+00:00
brazilopen2025.calicotab.com:brazilopen2025:57423,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristolopen2023.calicotab.com:_:29515,,,,2026-09-26T13:52:04.780788+00:00
bristolopen2023.calicotab.com:_:29516,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristolopen2023.calicotab.com:_:29517,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristolopen2023.calicotab.com:_:29518,,,,2026-09-26T13:52:04.780788+00:00
bristolopen2023.calicotab.com:_:29519,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristolopen24.calicotab.com:bristolopen24:41578,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristolopen24.calicotab.com:bristolopen24:41579,,,,2026-09-26T13:52:04.780788+00:00
bristolopen24.calicotab.com:bristolopen24:41580,,,,2026-09-26T13:52:04.780788+00:00
bristolopen24.calicotab.com:bristolopen24:41581,,,,2026-09-26T13:52:04.780788+00:00
bristolopen24.calicotab.com:bristolopen24:41582,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristol2025.calicotab.com:_:52850,,,,2026-09-26T13:52:04.780788+00:00
bristol2025.calicotab.com:_:52885,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristol2025.calicotab.com:_:52905,,,,2026-09-26T13:52:04.780788+00:00
bristol2025.calicotab.com:_:53007,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristol2025.calicotab.com:_:53038,,,,2026-09-26T13:52:04.780788+00:00
bpam24.calicotab.com:bristolproam24:46996,Technology & Science,model,0.658,2026-09-26T13:52:04.780788+00:00
bpam24.calicotab.com:bristolproam24:46997,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bpam24.calicotab.com:bristolproam24:46998,,,,2026-09-26T13:52:04.780788+00:00
bpam24.calicotab.com:bristolproam24:46999,,,,2026-09-26T13:52:04.780788+00:00
bpam24.calicotab.com:bristolproam24:47000,,,,2026-09-26T13:52:04.780788+00:00
bristolproam2025.calicotab.com:_:68235,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristolproam2025.calicotab.com:_:68254,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristolproam2025.calicotab.com:_:68257,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bristolproam2025.calicotab.com:_:68374,,,,2026-09-26T13:52:04.780788+00:00
bristolproam2025.calicotab.com:_:68396,,,,2026-09-26T13:52:04.780788+00:00
budapestnovice25.calicotab.com:budapestnovice25:68709,,,,2026-09-26T13:52:04.780788+00:00
budapestnovice25.calicotab.com:budapestnovice25:68710,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
budapestnovice25.calicotab.com:budapestnovice25:68777,,,,2026-09-26T13:52:04.780788+00:00
budapestdebate.calicotab.com:dynamic:19718,,,,2026-09-26T13:52:04.780788+00:00
budapestdebate.calicotab.com:dynamic:19719,,,,2026-09-26T13:52:04.780788+00:00
budapestdebate.calicotab.com:dynamic:19720,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
budapestdebate.calicotab.com:dynamic:19721,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
budapestdebate.calicotab.com:dynamic:19722,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bo2023.calicotab.com:bo2023:34924,,,,2026-09-26T13:52:04.780788+00:00
bo2023.calicotab.com:bo2023:34925,,,,2026-09-26T13:52:04.780788+00:00
bo2023.calicotab.com:bo2023:34926,,,,2026-09-26T13:52:04.780788+00:00
bo2023.calicotab.com:bo2023:34927,,,,2026-09-26T13:52:04.780788+00:00
bo2023.calicotab.com:bo2023:34928,,,,2026-09-26T13:52:04.780788+00:00
bdpstdebate.calicotab.com:pre-eudc-2025:58226,Gender & Feminism,model,0.383,2026-09-26T13:52:04.780788+00:00
bdpstdebate.calicotab.com:pre-eudc-2025:58227,,,,2026-09-26T13:52:04.780788+00:00
bdpstdebate.calicotab.com:pre-eudc-2025:58228,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bdpstdebate.calicotab.com:pre-eudc-2025:58229,,,,2026-09-26T13:52:04.780788+00:00
bdpstdebate.calicotab.com:pre-eudc-2025:58230,,,,2026-09-26T13:52:04.780788+00:00
budapestpreeudc26.calicotab.com:budapest-preeudc-2026:82268,,,,2026-09-26T13:52:04.780788+00:00
budapestpreeudc26.calicotab.com:budapest-preeudc-2026:82269,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
budapestpreeudc26.calicotab.com:budapest-preeudc-2026:82298,,,,2026-09-26T13:52:04.780788+00:00
budapestpreeudc26.calicotab.com:budapest-preeudc-2026:82299,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
budapestpreeudc26.calicotab.com:budapest-preeudc-2026:82300,,,,2026-09-26T13:52:04.780788+00:00
bulacaniv2023.calicotab.com:bliv2023:37083,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bulacaniv2023.calicotab.com:bliv2023:37082,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bulacaniv2023.calicotab.com:bliv2023:37084,,,,2026-09-26T13:52:04.780788+00:00
bulacaniv2023.calicotab.com:bliv2023:37085,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
bulacaniv2023.calicotab.com:bliv2023:37086,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cida.calicotab.com:viv23:35792,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cida.calicotab.com:viv23:35793,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cida.calicotab.com:viv23:35794,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cida.calicotab.com:viv23:35795,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmdlp2021.calicotab.com:cmdlp2021:7697,,,,2026-09-26T13:52:04.780788+00:00
cmdlp2021.calicotab.com:cmdlp2021:7698,,,,2026-09-26T13:52:04.780788+00:00
cmdlp2021.calicotab.com:cmdlp2021:7699,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmdlp2021.calicotab.com:cmdlp2021:7700,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmdlp2021.calicotab.com:cmdlp2021:7701,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmdlp2021.calicotab.com:cmdlp2021:7702,,,,2026-09-26T13:52:04.780788+00:00
cmdlp2021.calicotab.com:cmdlp2021:7703,,,,2026-09-26T13:52:04.780788+00:00
cmdlp2021.calicotab.com:cmdlp2021:7704,,,,2026-09-26T13:52:04.780788+00:00
cmdlp2021.calicotab.com:cmdlp2021:7706,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2022.calicotab.com:cmude2022:17443,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2022.calicotab.com:cmude2022:17444,,,,2026-09-26T13:52:04.780788+00:00
cmude2022.calicotab.com:cmude2022:17445,,,,2026-09-26T13:52:04.780788+00:00
cmude2022.calicotab.com:cmude2022:17446,,,,2026-09-26T13:52:04.780788+00:00
cmude2022.calicotab.com:cmude2022:17447,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2022.calicotab.com:cmude2022:17448,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2022.calicotab.com:cmude2022:17449,,,,2026-09-26T13:52:04.780788+00:00
cmude2022.calicotab.com:cmude2022:17450,,,,2026-09-26T13:52:04.780788+00:00
cmude2022.calicotab.com:cmude2022:17441,,,,2026-09-26T13:52:04.780788+00:00
cmude2023.calicotab.com:cmude2023:27732,,,,2026-09-26T13:52:04.780788+00:00
cmude2023.calicotab.com:cmude2023:27733,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2023.calicotab.com:cmude2023:27734,,,,2026-09-26T13:52:04.780788+00:00
cmude2023.calicotab.com:cmude2023:27735,,,,2026-09-26T13:52:04.780788+00:00
cmude2023.calicotab.com:cmude2023:27736,,,,2026-09-26T13:52:04.780788+00:00
cmude2023.calicotab.com:cmude2023:27737,,,,2026-09-26T13:52:04.780788+00:00
cmude2023.calicotab.com:cmude2023:27738,,,,2026-09-26T13:52:04.780788+00:00
cmude2023.calicotab.com:cmude2023:27739,,,,2026-09-26T13:52:04.780788+00:00
cmude2023.calicotab.com:cmude2023:27740,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2024.calicotab.com:open:38069,,,,2026-09-26T13:52:04.780788+00:00
cmude2024.calicotab.com:open:38070,,,,2026-09-26T13:52:04.780788+00:00
cmude2024.calicotab.com:open:38071,,,,2026-09-26T13:52:04.780788+00:00
cmude2024.calicotab.com:open:38072,,,,2026-09-26T13:52:04.780788+00:00
cmude2024.calicotab.com:open:38073,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2024.calicotab.com:open:38074,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2024.calicotab.com:open:38076,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2024.calicotab.com:open:38077,,,,2026-09-26T13:52:04.780788+00:00
cmude2024.calicotab.com:open:38075,,,,2026-09-26T13:52:04.780788+00:00
cmude2025.calicotab.com:open:60182,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2025.calicotab.com:open:60183,,,,2026-09-26T13:52:04.780788+00:00
cmude2025.calicotab.com:open:60184,,,,2026-09-26T13:52:04.780788+00:00
cmude2025.calicotab.com:open:60193,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2025.calicotab.com:open:60197,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2025.calicotab.com:open:60200,,,,2026-09-26T13:52:04.780788+00:00
cmude2025.calicotab.com:open:60219,,,,2026-09-26T13:52:04.780788+00:00
cmude2025.calicotab.com:open:60224,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2025.calicotab.com:open:60234,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
cmude2026.calicotab.com:open:84092,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
