host,slug,status,rounds
stkdebate26.calicotab.com,stuku2026,"failed: ConnectionError: HTTPSConnectionPool(host='stkdebate26.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/stuku2026/teams (Caused by NameResolutionError(""HTTPSConnection(host='stkdebate26.calicotab.com', port=443): Failed to resolve 'stkdebate26.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
princetoniv2021.calicotab.com,princetoniv2021,"failed: ConnectionError: HTTPSConnectionPool(host='princetoniv2021.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/princetoniv2021/teams (Caused by NameResolutionError(""HTTPSConnection(host='princetoniv2021.calicotab.com', port=443): Failed to resolve 'princetoniv2021.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
princetoniv2023.calicotab.com,princeton23,"failed: ConnectionError: HTTPSConnectionPool(host='princetoniv2023.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/princeton23/teams (Caused by NameResolutionError(""HTTPSConnection(host='princetoniv2023.calicotab.com', port=443): Failed to resolve 'princetoniv2023.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
princetoniv2024.calicotab.com,princetoniv2024,"failed: ConnectionError: HTTPSConnectionPool(host='princetoniv2024.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/princetoniv2024/teams (Caused by NameResolutionError(""HTTPSConnection(host='princetoniv2024.calicotab.com', port=443): Failed to resolve 'princetoniv2024.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
princetoniv2025.calicotab.com,princetoniv25,"failed: ConnectionError: HTTPSConnectionPool(host='princetoniv2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/princetoniv25/teams (Caused by NameResolutionError(""HTTPSConnection(host='princetoniv2025.calicotab.com', port=443): Failed to resolve 'princetoniv2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
paqo2020.calicotab.com,proam,"failed: ConnectionError: HTTPSConnectionPool(host='paqo2020.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/proam/teams (Caused by NameResolutionError(""HTTPSConnection(host='paqo2020.calicotab.com', port=443): Failed to resolve 'paqo2020.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
qdep2526.calicotab.com,qdopenbp2526,"failed: ConnectionError: HTTPSConnectionPool(host='qdep2526.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/qdopenbp2526/teams (Caused by NameResolutionError(""HTTPSConnection(host='qdep2526.calicotab.com', port=443): Failed to resolve 'qdep2526.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
tabtastic.calicotab.com,qmiv2021,"failed: ConnectionError: HTTPSConnectionPool(host='tabtastic.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/qmiv2021/teams (Caused by NameResolutionError(""HTTPSConnection(host='tabtastic.calicotab.com', port=443): Failed to resolve 'tabtastic.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
queenmarytournaments.calicotab.com,qmiv25,"failed: ConnectionError: HTTPSConnectionPool(host='queenmarytournaments.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/qmiv25/teams (Caused by NameResolutionError(""HTTPSConnection(host='queenmarytournaments.calicotab.com', port=443): Failed to resolve 'queenmarytournaments.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
qmulopen26.calicotab.com,qmulopen26,"failed: ConnectionError: HTTPSConnectionPool(host='qmulopen26.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/qmulopen26/teams (Caused by NameResolutionError(""HTTPSConnection(host='qmulopen26.calicotab.com', port=443): Failed to resolve 'qmulopen26.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
qubopen.calicotab.com,qubopen2026,"failed: ConnectionError: HTTPSConnectionPool(host='qubopen.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/qubopen2026/teams (Caused by NameResolutionError(""HTTPSConnection(host='qubopen.calicotab.com', port=443): Failed to resolve 'qubopen.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rmlpd2025.calicotab.com,rmlpd26,"failed: ConnectionError: HTTPSConnectionPool(host='rmlpd2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rmlpd26/teams (Caused by NameResolutionError(""HTTPSConnection(host='rmlpd2025.calicotab.com', port=443): Failed to resolve 'rmlpd2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
pakdebateforum.calicotab.com,rdo2024,"failed: ConnectionError: HTTPSConnectionPool(host='pakdebateforum.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rdo2024/teams (Caused by NameResolutionError(""HTTPSConnection(host='pakdebateforum.calicotab.com', port=443): Failed to resolve 'pakdebateforum.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
pakdebateforum.calicotab.com,rdo2025,"failed: ConnectionError: HTTPSConnectionPool(host='pakdebateforum.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rdo2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='pakdebateforum.calicotab.com', port=443): Failed to resolve 'pakdebateforum.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
pakdebateforum.calicotab.com,rdo2026,"failed: ConnectionError: HTTPSConnectionPool(host='pakdebateforum.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rdo2026/teams (Caused by NameResolutionError(""HTTPSConnection(host='pakdebateforum.calicotab.com', port=443): Failed to resolve 'pakdebateforum.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
ramaiah.calicotab.com,RRR21,"failed: ConnectionError: HTTPSConnectionPool(host='ramaiah.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/RRR21/teams (Caused by NameResolutionError(""HTTPSConnection(host='ramaiah.calicotab.com', port=443): Failed to resolve 'ramaiah.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
randompa5.calicotab.com,rpav,"failed: ConnectionError: HTTPSConnectionPool(host='randompa5.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rpav/teams (Caused by NameResolutionError(""HTTPSConnection(host='randompa5.calicotab.com', port=443): Failed to resolve 'randompa5.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rclpd2024.calicotab.com,rclpd24,"failed: ConnectionError: HTTPSConnectionPool(host='rclpd2024.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rclpd24/teams (Caused by NameResolutionError(""HTTPSConnection(host='rclpd2024.calicotab.com', port=443): Failed to resolve 'rclpd2024.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rclpd2025.calicotab.com,rclpd25,"failed: ConnectionError: HTTPSConnectionPool(host='rclpd2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rclpd25/teams (Caused by NameResolutionError(""HTTPSConnection(host='rclpd2025.calicotab.com', port=443): Failed to resolve 'rclpd2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
riversstateuniversityopen.calicotab.com,rsuopen2025,"failed: ConnectionError: HTTPSConnectionPool(host='riversstateuniversityopen.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rsuopen2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='riversstateuniversityopen.calicotab.com', port=443): Failed to resolve 'riversstateuniversityopen.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rmlbpd23.calicotab.com,rmlbpd2023,"failed: ConnectionError: HTTPSConnectionPool(host='rmlbpd23.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rmlbpd2023/teams (Caused by NameResolutionError(""HTTPSConnection(host='rmlbpd23.calicotab.com', port=443): Failed to resolve 'rmlbpd23.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rotterdampreeudc.calicotab.com,rotterdampreeudc,"failed: ConnectionError: HTTPSConnectionPool(host='rotterdampreeudc.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rotterdampreeudc/teams (Caused by NameResolutionError(""HTTPSConnection(host='rotterdampreeudc.calicotab.com', port=443): Failed to resolve 'rotterdampreeudc.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rrac22.calicotab.com,rrac2022,"failed: ConnectionError: HTTPSConnectionPool(host='rrac22.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rrac2022/teams (Caused by NameResolutionError(""HTTPSConnection(host='rrac22.calicotab.com', port=443): Failed to resolve 'rrac22.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
samuelayodele.calicotab.com,rrac2023,"failed: ConnectionError: HTTPSConnectionPool(host='samuelayodele.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rrac2023/teams (Caused by NameResolutionError(""HTTPSConnection(host='samuelayodele.calicotab.com', port=443): Failed to resolve 'samuelayodele.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rrac24.calicotab.com,anniversarycup2024,"failed: ConnectionError: HTTPSConnectionPool(host='rrac24.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/anniversarycup2024/teams (Caused by NameResolutionError(""HTTPSConnection(host='rrac24.calicotab.com', port=443): Failed to resolve 'rrac24.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rrac.calicotab.com,rrac2025,"failed: ConnectionError: HTTPSConnectionPool(host='rrac.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rrac2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='rrac.calicotab.com', port=443): Failed to resolve 'rrac.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
mace.calicotab.com,RPDA2021,"failed: ConnectionError: HTTPSConnectionPool(host='mace.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/RPDA2021/teams (Caused by NameResolutionError(""HTTPSConnection(host='mace.calicotab.com', port=443): Failed to resolve 'mace.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
mace.calicotab.com,rpdainternals2022,"failed: ConnectionError: HTTPSConnectionPool(host='mace.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rpdainternals2022/teams (Caused by NameResolutionError(""HTTPSConnection(host='mace.calicotab.com', port=443): Failed to resolve 'mace.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
mace.calicotab.com,prepaudc2022,"failed: ConnectionError: HTTPSConnectionPool(host='mace.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/prepaudc2022/teams (Caused by NameResolutionError(""HTTPSConnection(host='mace.calicotab.com', port=443): Failed to resolve 'mace.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
mace.calicotab.com,rpdapre-paudc2023,"failed: ConnectionError: HTTPSConnectionPool(host='mace.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rpdapre-paudc2023/teams (Caused by NameResolutionError(""HTTPSConnection(host='mace.calicotab.com', port=443): Failed to resolve 'mace.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
mace.calicotab.com,pre-paudc24,"failed: ConnectionError: HTTPSConnectionPool(host='mace.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/pre-paudc24/teams (Caused by NameResolutionError(""HTTPSConnection(host='mace.calicotab.com', port=443): Failed to resolve 'mace.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
mace.calicotab.com,rpdapre_paudc2025,"failed: ConnectionError: HTTPSConnectionPool(host='mace.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rpdapre_paudc2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='mace.calicotab.com', port=443): Failed to resolve 'mace.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rpmd2021.calicotab.com,rpmd21,"failed: ConnectionError: HTTPSConnectionPool(host='rpmd2021.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rpmd21/teams (Caused by NameResolutionError(""HTTPSConnection(host='rpmd2021.calicotab.com', port=443): Failed to resolve 'rpmd2021.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rvdt.calicotab.com,rvdt2021,"failed: ConnectionError: HTTPSConnectionPool(host='rvdt.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rvdt2021/teams (Caused by NameResolutionError(""HTTPSConnection(host='rvdt.calicotab.com', port=443): Failed to resolve 'rvdt.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rvdt.calicotab.com,rvdt2023,"failed: ConnectionError: HTTPSConnectionPool(host='rvdt.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rvdt2023/teams (Caused by NameResolutionError(""HTTPSConnection(host='rvdt.calicotab.com', port=443): Failed to resolve 'rvdt.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
stamesa23.calicotab.com,stamesa23,"failed: ConnectionError: HTTPSConnectionPool(host='stamesa23.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/stamesa23/teams (Caused by NameResolutionError(""HTTPSConnection(host='stamesa23.calicotab.com', port=443): Failed to resolve 'stamesa23.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
smdo24.calicotab.com,stamesa24,"failed: ConnectionError: HTTPSConnectionPool(host='smdo24.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/stamesa24/teams (Caused by NameResolutionError(""HTTPSConnection(host='smdo24.calicotab.com', port=443): Failed to resolve 'smdo24.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
scotlandpreeudc2026.calicotab.com,scotlandpreeudc2026,"failed: ConnectionError: HTTPSConnectionPool(host='scotlandpreeudc2026.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/scotlandpreeudc2026/teams (Caused by NameResolutionError(""HTTPSConnection(host='scotlandpreeudc2026.calicotab.com', port=443): Failed to resolve 'scotlandpreeudc2026.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
scottishmace.calicotab.com,Mace2022,"failed: ConnectionError: HTTPSConnectionPool(host='scottishmace.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/Mace2022/teams (Caused by NameResolutionError(""HTTPSConnection(host='scottishmace.calicotab.com', port=443): Failed to resolve 'scottishmace.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
